ticker,leg1,pull,leg2,corr_bars,resume,hold,swing,sig,rsi_at_peak,mr_at_peak,mr_at_corr,pb_bucket
AAPL,5.870293590218069,7.6476159652304645,14.632391550275237,10,1,12.030376602177297,21.26164948376473,11.087438630508274,58.36827927591229,-0.4710149269459341,1.2869453890702243,5-10%
AAPL,14.632391550275237,0.982700803305744,4.582171921120523,7,1,18.656933510025276,19.785044808400876,13.616844870257317,71.43032947991931,-0.7997623930655254,-0.20026148087493642,0-5%
AAPL,4.582171921120523,8.545761386306156,7.351809174677854,14,0,2.626454373778242,12.170853631494827,8.137900533171205,69.6944391269684,-0.8797913825921672,1.1721160334766103,5-10%
AAPL,7.351809174677854,4.44729763315392,1.9155218949042623,7,0,4.492450225757322,9.308156583994675,4.490179000644456,60.91975540969563,-0.5524985319105359,0.5043216532439422,0-5%
AAPL,1.9155218949042623,10.775567957075282,5.721892407659948,20,0,-3.9133347854565885,7.647018404435813,-3.9114031180638498,50.8141871630539,0.07486277432989981,1.4739122151509987,10-20%
AAPL,5.721892407659948,6.095035261236843,5.227085669488697,14,0,4.417457427075629,11.148066295213,4.415223698362114,52.47584320330585,-0.09177157964229199,0.9159025436261454,5-10%
AAPL,5.227085669488697,6.542057690235092,11.139396898674242,5,1,9.247893799627668,16.848748387121013,9.24324485272785,56.81614754432797,-0.34482024381422266,1.1363711795024982,5-10%
AAPL,11.139396898674242,-1.908605031522737,14.01434169366022,14,1,29.083337772253785,26.61485173632768,14.924328012177446,66.84289708282185,-0.8152220907007416,-0.11822566594307839,
AAPL,14.01434169366022,2.313797233351829,12.616505517363782,7,1,25.378075648580168,28.298967404026854,4.7581629946940485,78.84641505272934,-1.3148587249486812,-0.24979846438607498,0-5%
AAPL,12.616505517363782,7.214159062985341,1.0897030012084814,8,0,5.580826008970385,13.743690957842592,5.77489666374722,73.44352445140136,-1.0720915493464835,0.635998553361842,5-10%
AAPL,1.0897030012084814,4.816699858315211,9.805508957201384,1,1,5.605426678149287,10.902062883800236,5.602598964810213,50.79315704165854,0.42715764445646554,1.124003925081561,0-5%
AAPL,9.805508957201384,5.861867947026455,5.49185892279386,11,0,8.995726711571706,15.735872598586676,8.991203848215923,63.43365060940771,-0.5437425651640885,0.9681139508635402,5-10%
AAPL,5.49185892279386,2.852758367175817,5.485138494381732,11,1,8.053734368417919,11.178233485006894,8.0496825012337,59.176860184424086,-0.3567144424903484,0.5359861718617235,0-5%
AAPL,5.485138494381732,5.063079447361061,16.670418189527208,14,1,16.78882275301617,22.969952209197118,9.399912593549487,61.189283760360304,-0.6166032885933549,0.9058981005777951,5-10%
AAPL,16.670418189527208,14.045244061107265,10.95939362350665,15,0,11.224266654029476,29.35678856110878,15.07554128349824,76.38679565533391,-1.0927913614838165,1.4027786010752117,10-20%
AAPL,10.95939362350665,15.123057652887617,5.937625258449024,12,0,-0.279066882965348,17.447746605917846,-0.2789523495238533,62.75560043167537,-0.5052223251597193,1.9929479147885576,10-20%
AAPL,5.937625258449024,22.37878972725559,23.721151600522386,6,0,1.685985680839798,30.96724994799903,1.6851176879993712,46.8261582347537,0.34463686377508074,3.1309308342244115,>20%
