ticker,pole,flag_depth,retrace,flag_bars,run_to_top_brk,run_to_top_flag,rsi_at_top,mr_at_top,next_pb,resume,leg2,fwd10,entry_brk,top_px,nl_px,leg2top_px
AAPL,17.9874571007533,6.180745140314684,0.4054216213046745,7,7.64963732061294,14.781308356061366,73.44352445140136,-1.0720915493464835,9.53083548351928,0,5.116024245705897,3.9088393532246357,220.27000427246094,237.22999572753906,214.6199951171875,225.60000610351562
AAPL,18.836733759665975,8.157307294077262,0.5146262443745612,11,1.8770409841905866,10.96814113966293,61.189283760360304,-0.6166032885933549,7.486630328874474,1,18.383322632295563,-0.7296124241382818,233.0,237.49000549316406,219.7100067138672,260.1000061035156
AAPL,16.68486110034119,4.823067613725746,0.33729916671205273,5,1.1451214362086348,7.788059094021488,70.86019019047009,-0.8683369450908937,6.369140522744397,1,14.733345313458202,0.2180585691278214,238.47000122070312,241.32000732421875,225.9499969482422,259.239990234375
AAPL,14.733345313458212,5.878718873811387,0.4577949326509275,5,5.700464327109728,13.605740706647033,69.0601245868911,-0.7581621266557033,4.327130997790084,1,8.781843490791253,2.596857005869846,262.239990234375,277.32000732421875,265.32000732421875,288.6199951171875
AAPL,13.655740706647029,4.327130997790084,0.36014397845818485,12,3.938473360148781,8.731843490791253,70.40742199800175,-0.8375411048157727,7.508136399682791,0,4.079409489748853,0.17294577821642676,277.54998779296875,288.6199951171875,266.95001220703125,277.8399963378906
NVDA,10.672641885247321,5.186386723833029,0.5378154038491592,5,3.590783043037166,9.43718505184738,59.34117451522664,-1.1959099219598694,6.167056601705204,1,9.733775511853636,-0.8899610438297678,0.3089999854564667,0.320250004529953,0.3005000054836273,0.3297500014305115
NVDA,17.467580028670245,4.740256885188137,0.31877713117864687,11,4.157123561550841,9.6977849987746,75.33935071720552,-1.5915456974920943,6.211181549896973,0,6.026487514839984,1.6181291949422194,0.38624998927116394,0.4025000035762787,0.3774999976158142,0.40024998784065247
NVDA,23.375071511354808,6.331563151250603,0.33418381466116276,3,1.5274374880619834,9.59912485740097,60.489607096798494,-0.7712830187806751,10.117648629581227,0,10.157074781236908,-3.154874976123956,0.5230000019073486,0.53125,0.47749999165534973,0.5260000228881836
NVDA,18.796195171910615,2.3999955919053817,0.15168513741216685,7,4.419029690181392,7.463659125720418,65.84229355519228,-1.2788091242253306,13.341806398867709,0,11.63244944442412,1.6371655322267475,0.5649999976158142,0.5902500152587891,0.5115000009536743,0.5709999799728394
NVDA,18.550002574920654,5.103333988624086,0.32614564609819374,5,16.70456881103794,27.861112043592666,78.58318892787415,-1.6871675621478592,3.995830740041158,1,15.598986337053633,10.993921148154273,0.6162499785423279,0.7195000052452087,0.690750002861023,0.7985000014305115
NVDA,27.911112043592667,3.995830740041158,0.18312102817629156,4,7.113235265334933,22.316993411432467,75.54503333816601,-1.9386692563776162,5.057675294067207,1,5.732087634647076,-0.5071325695726991,0.7887499928474426,0.8452500104904175,0.8025000095367432,0.8485000133514404
NVDA,15.59898633705363,7.169696028255512,0.5313227252737527,5,3.186639496413374,13.980358847713731,75.54503333816601,-1.9386692563776162,5.057675294067207,1,5.732087634647076,0.6717506970194353,0.8187500238418579,0.8452500104904175,0.8025000095367432,0.8485000133514404
NVDA,33.575762491544566,6.110099911519735,0.24308048247193273,6,10.644866999165753,17.991234737831746,73.39319506652473,-1.2485852721838484,5.485807132125147,1,8.172104751331766,7.643505297718534,0.8274999856948853,0.9160000085830688,0.8657500147819519,0.9365000128746033
NVDA,18.041234737831743,5.485807132125147,0.3589285638259374,2,1.9097176433576057,8.122104751331765,77.36235981746424,-1.4240079671533676,8.168713029129645,1,41.10465147709317,1.5514404304305396,0.9185000061988831,0.9365000128746033,0.8600000143051147,1.2135000228881836
NVDA,21.598045067434775,8.608320268200044,0.4846526214105291,7,3.1178683915974617,14.471196347771647,74.65465490135419,-1.4714944706264712,8.732009283911522,1,43.060973707494135,0.7919637261192047,1.7677500247955322,1.8237500190734863,1.6644999980926514,2.3812499046325684
