event_type,name,direction,loc,ts,outcome_fwd6_pct
structure,hs_bottom,long,256,2012-06-18,1.324890264924086
candlestick,marubozu,long,523,2013-07-12,-1.3233607514835983
candlestick,morning_star,long,1419,2017-02-01,-1.3203568395250573
candlestick,tweezer_top,short,2034,2019-07-15,-1.311235537676787
candlestick,bearish_engulfing,short,1254,2016-06-07,-1.3098599492631668
candlestick,tweezer_top,short,1254,2016-06-07,-1.3098599492631668
candlestick,marubozu,short,2493,2021-05-10,1.3098255906157272
candlestick,hammer,long,1721,2018-04-16,1.2896350105969991
candlestick,bullish_harami,long,1721,2018-04-16,1.2896350105969991
candlestick,bearish_engulfing,short,602,2013-11-01,-1.286913038719707
candlestick,tweezer_top,short,602,2013-11-01,-1.286913038719707
candlestick,bullish_engulfing,long,302,2012-08-22,1.283423617903845
structure,double_bottom,long,394,2013-01-07,1.281382157743682
structure,hs_bottom,long,597,2013-10-25,-1.2796173356619653
candlestick,evening_star,short,1918,2019-01-28,1.2772501331274344
candlestick,hanging_man,short,1918,2019-01-28,1.2772501331274344
candlestick,marubozu,long,3130,2023-11-17,1.274284472273734
candlestick,morning_star,long,3130,2023-11-17,1.274284472273734
candlestick,bearish_harami,short,3647,2025-12-11,-1.2723609046869027
candlestick,tweezer_top,short,3647,2025-12-11,-1.2723609046869027
candlestick,tweezer_bottom,long,2649,2021-12-20,1.2700634693825552
candlestick,marubozu,long,960,2015-04-08,1.2696777891647184
candlestick,piercing,long,990,2015-05-20,1.2669247597657
candlestick,bullish_harami,long,3235,2024-04-22,-1.2582496085861792
candlestick,tweezer_top,short,1741,2018-05-14,-1.2575442891587754
candlestick,shooting_star,short,1741,2018-05-14,-1.2575442891587754
candlestick,hanging_man,short,24,2011-07-18,1.2527745056384592
candlestick,bearish_harami,short,1091,2015-10-13,1.2515946115819463
candlestick,dark_cloud_cover,short,1383,2016-12-08,-1.2458802085756886
structure,double_top,short,2692,2022-02-22,1.235047889726082
candlestick,shooting_star,short,504,2013-06-14,-1.233619262752222
candlestick,tweezer_top,short,504,2013-06-14,-1.233619262752222
candlestick,bearish_harami,short,504,2013-06-14,-1.233619262752222
candlestick,bearish_harami,short,2521,2021-06-18,-1.2334723803185648
candlestick,shooting_star,short,2521,2021-06-18,-1.2334723803185648
candlestick,bearish_harami,short,3201,2024-03-04,-1.2332483493776316
candlestick,shooting_star,short,3201,2024-03-04,-1.2332483493776316
candlestick,tweezer_top,short,637,2013-12-23,-1.228529073102029
candlestick,bearish_harami,short,932,2015-02-26,-1.2240142333415054
candlestick,shooting_star,short,1206,2016-03-30,-1.2126441582386063
candlestick,bullish_engulfing,long,1072,2015-09-16,1.2059417244379327
candlestick,dark_cloud_cover,short,2951,2023-03-06,1.2053304036458334
structure,bull_flag,long,806,2014-08-26,1.205285023727612
candlestick,tweezer_top,short,3547,2025-07-22,1.1957626087424333
candlestick,tweezer_top,short,689,2014-03-11,1.1957103531661666
candlestick,bullish_harami,long,2901,2022-12-20,-1.185587636207839
candlestick,bearish_engulfing,short,1549,2017-08-08,-1.1779685126388246
candlestick,dark_cloud_cover,short,2918,2023-01-17,1.1764676913222532
candlestick,tweezer_top,short,929,2015-02-23,1.1758788785950065
candlestick,dark_cloud_cover,short,447,2013-03-25,1.175691756598706
candlestick,marubozu,short,2135,2019-12-05,1.1755320034962797
candlestick,bearish_engulfing,short,3271,2024-06-12,1.1718136061632152
candlestick,marubozu,short,583,2013-10-07,-1.1708572290222874
structure,hs_bottom,long,1462,2017-04-04,-1.1689043969536603
structure,double_bottom,long,2382,2020-11-27,-1.1685795029649997
candlestick,bullish_engulfing,long,277,2012-07-18,1.1679758730525147
