event_type,name,direction,loc,ts,outcome_fwd6_pct
candlestick,shooting_star,short,2719,2023-03-10,10.194420150272428
candlestick,marubozu,short,2125,2020-10-28,10.090775168335782
candlestick,bearish_engulfing,short,2998,2024-04-19,-10.07130177923942
candlestick,bullish_engulfing,long,2396,2021-11-24,-10.033425633513108
candlestick,inverted_hammer,long,3005,2024-04-30,9.863540309954496
candlestick,three_white_soldiers,long,2460,2022-02-28,-9.827989202072992
candlestick,bearish_harami,short,2078,2020-08-21,9.808621955557099
candlestick,hammer,long,3396,2025-11-19,9.762502400017867
candlestick,bullish_engulfing,long,333,2013-09-17,9.74040252800929
structure,bear_flag,short,2520,2022-05-24,9.697706282786237
candlestick,shooting_star,short,3530,2026-06-04,-9.654704040718503
candlestick,piercing,long,2431,2022-01-14,-9.566134553742247
candlestick,bearish_engulfing,short,95,2012-10-03,-9.528171923845502
candlestick,tweezer_top,short,95,2012-10-03,-9.528171923845502
structure,bull_flag,long,543,2014-07-18,9.50014641033744
structure,hs_bottom,long,543,2014-07-18,9.50014641033744
candlestick,marubozu,long,1948,2020-02-18,-9.45822121895024
candlestick,bearish_engulfing,short,2007,2020-05-12,9.457398638721417
candlestick,tweezer_top,short,2007,2020-05-12,9.457398638721417
candlestick,hammer,long,500,2014-05-16,9.41054643466838
candlestick,bullish_harami,long,500,2014-05-16,9.41054643466838
candlestick,bullish_engulfing,long,2771,2023-05-24,9.389662536529771
candlestick,marubozu,short,2213,2021-03-08,9.388586992251254
candlestick,bearish_engulfing,short,2213,2021-03-08,9.388586992251254
candlestick,hanging_man,short,2217,2021-03-12,9.366622660257368
candlestick,bearish_harami,short,2217,2021-03-12,9.366622660257368
candlestick,hanging_man,short,2244,2021-04-21,9.301094115959508
candlestick,hammer,long,1957,2020-03-02,-9.290368444911609
candlestick,hammer,long,708,2015-03-16,9.273726004957982
candlestick,tweezer_bottom,long,2306,2021-07-20,9.254813199750078
candlestick,hammer,long,3097,2024-09-11,9.235486441550606
structure,double_top,short,2058,2020-07-24,9.210697144296315
structure,bull_flag,long,790,2015-07-13,9.200889074274993
structure,double_bottom,long,790,2015-07-13,9.200889074274993
candlestick,three_black_crows,short,2304,2021-07-16,9.174577165255512
structure,double_top,short,2304,2021-07-16,9.174577165255512
candlestick,marubozu,long,2077,2020-08-20,9.163225531258366
