event_type,name,direction,loc,ts,outcome_fwd6_pct
candlestick,tweezer_top,short,1726,2018-04-23,1.4561381387930916
candlestick,bearish_engulfing,short,1726,2018-04-23,1.4561381387930916
structure,bull_flag,long,2300,2020-08-03,-1.4554593106468519
structure,double_bottom,long,2887,2022-11-30,1.4536446554228188
candlestick,marubozu,long,2887,2022-11-30,1.4536446554228188
structure,hs_top,short,3634,2025-11-21,1.4423086765594026
structure,bear_flag,short,3634,2025-11-21,1.4423086765594026
candlestick,bearish_engulfing,short,1137,2015-12-17,1.4386266272323647
candlestick,shooting_star,short,3287,2024-07-08,-1.435254587902589
candlestick,tweezer_bottom,long,514,2013-06-28,1.4245000214814454
candlestick,bullish_harami,long,514,2013-06-28,1.4245000214814454
candlestick,bearish_harami,short,2576,2021-09-07,-1.4164727012733753
candlestick,evening_star,short,3516,2025-06-05,1.4143836344343517
structure,double_top,short,762,2014-06-24,1.4115104658248585
candlestick,tweezer_bottom,long,663,2014-01-31,1.4012709835867037
candlestick,bullish_engulfing,long,1256,2016-06-09,-1.3929925265989191
candlestick,tweezer_top,short,1377,2016-11-30,1.38827876375264
candlestick,marubozu,short,85,2011-10-12,-1.3689241202256313
candlestick,tweezer_top,short,85,2011-10-12,-1.3689241202256313
candlestick,bearish_harami,short,2100,2019-10-16,1.3645090543818785
candlestick,shooting_star,short,2100,2019-10-16,1.3645090543818785
candlestick,tweezer_top,short,2100,2019-10-16,1.3645090543818785
structure,double_bottom,long,3596,2025-09-30,1.3559860405552733
structure,double_bottom,long,3596,2025-09-30,1.3559860405552733
structure,double_bottom,long,3596,2025-09-30,1.3559860405552733
structure,bull_flag,long,753,2014-06-11,-1.3402073258407634
structure,hs_bottom,long,753,2014-06-11,-1.3402073258407634
candlestick,tweezer_top,short,553,2013-08-23,-1.3369050432699425
candlestick,bullish_engulfing,long,2783,2022-07-05,1.3365397796721679
candlestick,bearish_engulfing,short,3659,2025-12-30,-1.3330489972801212
candlestick,tweezer_top,short,3659,2025-12-30,-1.3330489972801212
candlestick,tweezer_top,short,2291,2020-07-21,1.3264277160836204
candlestick,hanging_man,short,1219,2016-04-18,-1.3253996332597333
candlestick,bearish_harami,short,1219,2016-04-18,-1.3253996332597333
structure,bear_flag,short,335,2012-10-09,1.3188486805964275
structure,double_top,short,335,2012-10-09,1.3188486805964275
structure,hs_bottom,long,535,2013-07-30,1.318532519566538
candlestick,tweezer_bottom,long,708,2014-04-07,1.3179598518034086
candlestick,bullish_harami,long,708,2014-04-07,1.3179598518034086
candlestick,bearish_engulfing,short,1357,2016-11-01,1.3178798045830922
candlestick,tweezer_top,short,1357,2016-11-01,1.3178798045830922
candlestick,tweezer_top,short,1188,2016-03-03,-1.3170052027824797
